time,open,high,low,close,Fast MA,Slow MA,GP_Flag,GP_Top,GP_Bot,Long Stop,Long Stop Start,Buy Label,Short Stop,Short Stop Start,Sell Label,Basis,Upper,Lower,Pocket Pivot,WRB Bar,WRB Entry Bar,WRB Prior Bars,True Range,ATR(14),WRB Ratio (TR/ATR),ATR Short Stop Loss,ATR Long Stop Loss,Long Stop Hit,Short Stop Hit,Long Stop Approaching,Short Stop Approaching,ATR% raw (buffer ref),ATR (raw $),Short Stop,Long Stop,MA #1,MA #2,Climax Demand,Climax Supply,Strong Demand,Strong Supply,Demand Candle,Supply Candle,Near Supply Bot,Near Supply Top,Near Demand Top,Near Demand Bot,MACD,Signal Line,Cross,Buy,Sell,StopBuy,StopSell,Distance from Kernel,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,DI+,DI-,ADX,Volume,Anomaly Volume (>= Threshold 1σ),HMA(Volume),ALMA(Volume),SMA(Volume),LSMA(Volume),+1σ above Mean (SMA),+2σ above Mean (SMA),RVOL ratio,Z-score,Volume Delta (Open),Volume Delta (High,Volume Delta (Low),Volume Delta (Close),Aroon Oscillator,Zero Line,Signal Line,Long (Chart),Short (Chart),Mean reversion Up,Mean reversion Down,Long,Short
2025-11-05,250.89,253,248.04,248.05,,,0,296.4005,295.5125,,,,254.01779540460262,,,276.491,313.40691358750485,239.57508641249512,0,0,0,1,4.960000000000008,7.358530269735091,0.6740476451391385,260.35853026973507,240.6814697302649,0,0,0,0,2.9665512073110625,7.358530269735091,260.35853026973507,240.6814697302649,286.4019477289533,313.13325000000043,0,0,0,0,0,1,283.6275,284.325,240.090125,239.47,-13.182540693376609,-9.837674911552332,,,,,,2.5812873729633576,289.88868426569525,285.3725831808679,280.85648209604057,271.82427992638594,262.7920777567313,258.275976671904,253.75987558707664,0,0,0,0,,,9.801504591327236,42.72648303999746,41.159689023433806,1673103,,3216230.7571428576,2731781.4510735013,1928825.15,2082308.4470588234,2889841.174467731,3912375.6346497475,1.0142084708411496,-0.18992388212632463,0,6910,-40147,-40147,-65.80398287853342,0,-47.342442156385076,0,0,,,,
2025-11-06,246.9,249.95,244.28,245.24,,,0,296.4005,295.5125,,,,253.83688144713102,,,273.64050000000003,310.9621165110789,236.3188834889212,0,0,0,1,5.6699999999999875,7.237920964754013,0.7833741246430822,257.187920964754,237.042079035246,0,0,0,0,2.9513623245612512,7.237920964754013,257.187920964754,237.042079035246,284.7877537003669,312.8919500000004,0,0,0,0,0,1,283.6275,284.325,240.090125,239.47,-13.634004328139326,-10.596940794869731,,,,,,2.5706467960419457,287.11638372956605,282.58907188026274,278.06176003095936,269.00713633235273,259.9525126337461,255.42520078444278,250.89788893513943,0,0,0,0,,,9.253058514226083,44.046325750696155,42.88249188221756,1456687,,3033263.2866666666,2167391.830281635,1963579,2071599.6729411765,2896289.784447155,3886237.1879419293,0.8733567806703781,-0.4542214862779372,0,6082,-32495,-32495,-67.78371497007646,0,-52.9514978032316,0,0,,,,
2025-11-07,245.67,250.89,244.66,250.01,,,0,296.4005,295.5125,,,,253.72888991519307,,,271.054,307.38452237444693,234.72347762555302,0,0,0,1,6.22999999999999,7.165926610128726,0.8693921022292016,258.0559266101287,237.49407338987126,0,0,0,0,2.866255993811738,7.165926610128726,258.0559266101287,237.49407338987126,283.42392022192115,312.7020000000004,0,0,0,0,1,0,252.374975,253,240.090125,239.47,-13.45182906388635,-11.167918448673054,,,,,,1.59350212483469,284.88243893064487,280.3443651217834,275.8062913129219,266.730143695199,257.65399607747605,253.11592226861458,248.5778484597531,0,0,0,0,,,9.615422632187437,41.311073769276874,44.26503074401556,1746620,,2800877.3361904765,1834881.8174991175,1991681.4,2053760.3835294116,2910645.1326926383,3868042.6463376577,1.0453100969319609,-0.2158221805495848,0,33634,-2310,33634,-68.79058721471793,0,-57.63364435911249,0,0,,,,
2025-11-10,248.88,251.74,247.03,251.06,,,0,296.4005,295.5125,,,,253.46575492125072,,,268.707,303.81551526339666,233.5984847366033,0,0,0,0,4.710000000000008,6.990503280833818,0.6737712308802758,258.73050328083383,240.03949671916618,0,0,0,0,2.784395475517334,6.990503280833818,258.73050328083383,240.03949671916618,282.154746879885,312.5097500000004,0,0,0,0,1,0,252.374975,253,240.090125,239.47,-13.072041274925937,-11.54874301392363,,,,,,1.226738823760813,282.90901600174516,278.3621024738532,273.81518894596127,264.7213618901773,255.6275348343934,251.08062130650143,246.53370777860948,0,0,0,0,,,10.021191080845057,39.32291569624033,45.344844245476324,1463144,,2517438.637229438,1652073.8515729934,2006030.25,2039742.2894117646,2915057.049341556,3863601.14630216,0.8607253779166507,-0.5306753307451757,0,12097,-1591,1680,-67.53488746838687,0,-61.17925998979596,0,0,,,,
2025-11-11,251.3,255.15,250.49,255,,,0,296.4005,295.5125,272.25394185883863,272.25394185883863,272.25394185883863,,,,266.2705,297.9109168588224,234.63008314117764,0,0,0,0,4.659999999999997,6.824038760774259,0.6828800602344864,261.97403876077425,243.66596123922574,0,0,0,0,2.6760936316761805,6.824038760774259,261.97403876077425,243.66596123922574,281.0898548453797,312.30475000000047,0,0,0,0,1,0,283.6275,284.325,240.090125,239.47,-12.31121561377546,-11.701237533893996,,,,,,0.48648622532167507,281.4079518998492,276.85418222509634,272.3004125503435,263.1928732008377,254.08533385133197,249.53156417657908,244.9777945018262,0,0,0,0,,,13.101700814579653,37.40485605058003,45.54298481215296,1338494,,2195157.5021645026,1535599.8840782843,2011222.9,2024109.6847058823,2916958.246491459,3859673.6834591087,0.7857404310553562,-0.6743803958156951,0,53092,-923,53092,-66.53663827623424,0,-63.770660637554,0,0,,,,
2025-11-12,254.4,256.53,253.17,255.86,,,0,296.4005,295.5125,270.8650888689216,,,,,,264.25550000000004,293.02830554620937,235.48269445379074,0,0,0,0,3.359999999999985,6.576607420718955,0.5109017134601399,263.10660742071894,246.59339257928104,0,0,0,0,2.5703929573669013,6.576607420718955,263.10660742071894,246.59339257928104,280.10044877301186,312.1170000000004,0,0,0,0,1,0,283.6275,284.325,240.090125,239.47,-11.506224390779778,-11.662234905271152,,,,,,0.21214288277609653,280.1427344175412,275.58529787406667,271.0278613305921,261.9129882436429,252.7981151566938,248.24067861321925,243.68324206974467,0,0,0,0,,,14.122399517150178,36.03984140429637,45.41085072368633,1256755,,1860472.885021645,1426320.6654080465,1951482.5,2009684.8964705886,2917196.5426897686,3859097.2282366804,0.7425922324836528,-0.7628626543844572,0,21676,-5935,21676,-65.73750651868045,0,-65.3777516763071,0,0,-65.73750651868045,,,
2025-11-13,255.29,259.45,254.4635,256.71,,,0,296.4005,295.5125,269.3054575211415,,,,,,263.08250000000004,291.06648247212047,235.0985175278796,0,0,0,0,4.986499999999978,6.4630283192390285,0.7715423410967043,265.913028319239,248.000471680761,0,0,0,0,2.5176379257679984,6.4630283192390285,265.913028319239,248.000471680761,279.18317627210945,311.93005000000045,0,0,0,0,1,0,283.6275,284.325,240.090125,239.47,-10.67660192956339,-11.4651083101296,,,,,,0.046057658888715804,279.1057855351901,274.5463165653364,269.9868475954827,260.8679096557753,251.7489717160679,247.1895027462142,242.63003377636053,0,0,0,0,,,16.571258780982774,34.053679717880314,44.633877037104845,2174282,,1644709.5284848486,1540553.5826036225,1941210.75,2045471.0611764705,2899154.7575944294,3836217.515188859,1.3003010398547392,0.2264416105328113,0,71225,0,45236,-64.37376180691909,0,-66.15397011181099,0,0,,,,
2025-11-14,258.22,262.59,254.57,258.51,,,0,296.4005,295.5125,257.6386391267742,,,,,,261.9845,288.85450891328486,235.11449108671516,0,0,0,0,8.019999999999982,6.574240582150525,1.2199127640346452,269.1642405821505,247.99575941784946,0,0,0,0,2.5431281506133323,6.574240582150525,269.1642405821505,247.99575941784946,278.37246347712477,311.7274500000005,0,0,0,0,0,1,283.6275,284.325,240.090125,239.47,-9.761352400923101,-11.124357128288299,,,,,,0.4162527932642854,278.36506139812604,273.8023455675577,269.23962973698934,260.1141980758527,250.98876641471603,246.4260505841477,241.86333475357938,0,0,0,0,,,18.538878813762256,31.08635696429532,43.25177657731876,1828638,,1495887.427965368,1688464.904311679,1961878.3,2049712.6117647057,2868556.314069721,3801262.485282299,1.0686693134471232,-0.11494739304422129,0,3686,-35218,-35218,-59.652043848616074,0,-65.77664037277057,0,0,,,,
2025-11-17,259.41,261.63,257.9,259.31,,,0,296.4005,295.5125,257.6386391267742,,,,,,260.987,286.6727813585637,235.3012186414363,0,0,0,0,3.730000000000018,6.371080540568346,0.5854579888370515,268.00108054056835,251.52891945943162,0,0,0,0,2.456935922474392,6.371080540568346,268.00108054056835,251.52891945943162,277.62491588978656,311.51490000000047,0,0,0,0,0,1,283.6275,284.325,240.090125,239.47,-8.86921841237671,-10.673329385105982,,,,,,0.6212972990752129,277.8156016084609,273.2523407238036,268.68907983914636,259.5625580698318,250.4360363005173,245.87277541586002,241.30951453120275,0,0,0,0,,,17.76361204907661,29.786374390824815,41.968397578945954,2174932,,1475464.7051948053,1880740.7377396687,2012064.65,2076841.9411764706,2898549.5321416105,3825075.3499975065,1.2452978991711554,0.2189990627393875,0,27535,-2559,27535,-55.71535339457344,0,-64.51556168727556,0,0,,,,
2025-11-18,259.54,261.56,256,258.64,,,0,296.4005,295.5125,257.6386391267742,,,,,,259.96850000000006,284.29432929726926,235.64267070273087,0,0,0,0,5.560000000000002,6.313146216242035,0.880701920968599,267.87314621624205,249.68685378375795,0,0,0,0,2.4409009496760112,6.313146216242035,267.87314621624205,249.68685378375795,276.88040938430476,311.26310000000046,0,0,0,0,0,1,261.9434,262.59,240.090125,239.47,-8.122626616081106,-10.163188831301007,,,,,,0.5715803096555138,277.3400657593266,272.7771875550671,268.2143093508076,259.08855294228863,249.96279653376965,245.39991832951017,240.83704012525067,0,0,0,0,,,16.646151530864987,30.062303805772906,41.02231039085117,1814939,,1502812.6283116885,1943808.560973378,2031608.7,2072261.7741176472,2912703.456634857,3822729.198984,1.0174041755708096,-0.20630044354688815,0,8958,-14662,-14662,-52.41756274827114,0,-62.5947926595499,0,0,,,,
2025-11-19,258.5,259.61,247.6417,248.72,,,0,267.76856,265.398,,,,253.0556286583371,253.0556286583371,253.0556286583371,258.25250000000005,280.5866504203741,235.91834957962598,0,1,1,0,11.968300000000028,6.717085772224748,1.7817697147011478,266.32708577222473,240.92461422777524,0,0,0,0,2.7006616967773995,6.717085772224748,266.32708577222473,240.92461422777524,275.7760796045281,310.94565000000046,0,0,0,0,0,1,252.374975,253,240.090125,239.47,-8.236463509398448,-9.777843766920494,,,,,,0.7876739308648342,276.2678590115721,271.70033609847314,267.13281318537423,257.99776735917635,248.86272153297847,244.2951986198795,239.72767570678056,0,0,0,0,,,14.527608054863459,35.12439839244813,41.05516622572282,2191179,,1592300.3599999999,2006059.973333388,2070869.7,2124676.1411764706,2940629.264116883,3842051.24251948,1.2068637010121845,0.16859109044026438,0,444,-30016,-7754,-49.64308320275677,0,-60.201354658054754,0,0,,,,
2025-11-20,245.74,250.43,245.69,247.3,,,0,267.76856,265.398,,,,252.84379803988446,,,256.49300000000005,276.3154893492196,236.67051065078047,0,0,0,1,4.740000000000009,6.575865359922981,0.7208176780638231,257.005865359923,239.11413464007703,0,0,0,0,2.659064035553166,6.575865359922981,257.005865359923,239.11413464007703,274.65937060042893,310.6006500000005,0,0,0,0,0,1,252.374975,253,240.090125,239.47,-8.345065479839093,-9.491288109504215,,,,,,0.8964108435027682,275.1816110957163,270.611079324823,266.0405475539297,256.8994840121431,247.7584204703565,243.1878886994632,238.6173569285699,0,0,0,0,,,13.77962543301146,35.4359310093956,41.2657234987987,1571211,,1651752.065974026,1931667.0280503114,2095084.3,2107375.2658823533,2943644.2223743964,3840212.0161773646,0.8413870343801195,-0.530763464693453,0,18031,0,1037,-47.299845096250365,0,-57.67197436153769,0,0,,,,
2025-11-21,249,251.65,246.85,251.41,,,0,267.76856,265.398,,,,252.84379803988446,,,255.0270000000001,271.51988949819906,238.53411050180114,0,0,0,1,4.800000000000011,6.449017834214197,0.7442993837812645,258.0990178342142,240.4009821657858,0,0,0,0,2.565139745520941,6.449017834214197,258.0990178342142,240.4009821657858,273.74763057688267,310.25775000000044,0,0,0,0,1,0,252.374975,253,240.090125,239.47,-8.00718878454515,-9.194468244512402,,,,,,0.2282899507918161,274.48000978529757,269.9079967234883,265.335983661679,256.19195753806036,247.04793141444176,242.47591835263245,237.90390529082316,0,0,0,0,,,14.398299905814795,33.55200660839499,41.171379665651294,1710248,,1687491.1706493504,1837462.4081606613,2108734.6,2098993.28,2951090.050051467,3825421.3381981724,0.9027949752193202,-0.41918980468106565,0,27176,-3993,27176,-44.5944232951903,0,-54.92919748890721,0,0,,,,
2025-11-24,251.26,252.435,244.72,248.21,,,0,267.76856,265.398,,,,252.84379803988446,,,253.4875000000001,266.0130145602839,240.96198543971627,0,0,0,1,7.715000000000003,6.539445131770326,1.1797637023542755,258.9744451317703,238.18055486822968,0,0,0,0,2.6346420900730534,6.539445131770326,258.9744451317703,238.18055486822968,272.7461548679853,309.8871500000004,0,0,0,0,0,1,252.374975,253,240.090125,239.47,-7.90649121661346,-8.936872838932613,,,,,,0.6289429366539366,273.6305746486667,269.0558807274879,264.48118680630904,255.33179896395143,246.1824111215938,241.60771720041498,237.03302327923618,0,0,0,0,,,13.184971934065418,33.051158840297894,41.29962414034321,2094699,,1753135.334458874,1841023.766793146,2166949.75,2114217.543529412,2970629.308917966,3833192.3797406945,1.0956025764743726,-0.015497113831325935,0,8840,-9629,8840,-41.58569424076166,0,-51.91022095416736,0,0,,,,
2025-11-25,249.8,251.59,247.7,250.24,,,0,267.76856,265.398,,,,252.84379803988446,,,252.62450000000007,263.42952933822437,241.81947066177577,0,0,0,1,3.890000000000015,6.350199050929589,0.6125792229190938,257.9401990509296,241.3498009490704,0,0,0,0,2.5376434826285124,6.350199050929589,257.9401990509296,241.3498009490704,271.86356055943685,309.5169000000004,0,0,0,0,1,0,252.374975,253,240.090125,239.47,-7.575557324739805,-8.664609736094052,,,,,,0.31182263295037216,272.9945185446061,268.41943562154734,263.84435269848865,254.69418685237125,245.54402100625381,240.9689380831951,236.3938551601364,0,0,0,0,,,12.608054801095427,31.60498361180038,41.41870829541428,966352,,1708734.6488311687,1669110.0340627066,2073325.85,2039886.5176470587,2970034.722672291,3830291.016773153,0.4974701241413658,-1.3291695003133166,0,7834,-1444,-931,-38.3218614401485,0,-48.65373340832104,0,0,,,,
2025-11-26,250.57,252,247.8,248.52,,,0,267.76856,265.398,,,,252.84379803988446,,,251.94950000000009,261.98147184006433,241.91752815993584,0,0,0,1,4.199999999999989,6.1966134044346175,0.6777895805141323,258.19661340443463,241.60338659556538,0,0,0,0,2.493406327231055,6.1966134044346175,258.19661340443463,241.60338659556538,270.94812681200796,309.14950000000044,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-7.367155474129476,-8.405118883701137,,,,,,0.576553839096348,272.2921671528762,267.71863258603867,263.1450980192012,253.99802888552625,244.8509597518513,240.27742518501378,235.7038906181763,0,0,0,0,,,12.470262598156616,30.07487442720051,41.415848413522774,1011035,,1601549.8195670997,1432257.0225980913,1965611.65,1972411.2752941174,2897178.9569155117,3771617.3424024517,0.5228797842382734,-1.1569775392067132,0,1239,-19087,-19087,-34.842631255558814,0,-45.55255683418888,0,0,,,,
2025-11-28,247.74,249.99,246.6,247.62,,,0,267.76856,265.398,,,,252.84379803988446,,,251.2290000000001,260.2838106551079,242.17418934489228,0,0,0,0,3.390000000000015,5.996141018403574,0.5653636213016511,255.98614101840357,240.60385898159643,0,0,0,0,2.421509174704618,5.996141018403574,255.98614101840357,240.60385898159643,270.03329830957625,308.76455000000044,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-7.191716355000267,-8.162438377960964,,,,,,0.6764293050532708,271.5748924893555,267.00551107605673,262.436129662758,253.29736683616056,244.1586040095631,239.5892225962644,235.01984118296568,0,0,0,0,,,11.966674539508304,30.28984811535384,41.554842375134335,756637,,1420100.9141991343,1149673.910721476,1867810.9,1892044.6047058823,2783058.471061381,3658075.513551334,0.4012771366569281,-1.3158651462318802,0,4227,-18557,-18557,-31.180897859737293,0,-42.485749892334354,0,0,,,,
2025-12-01,248.4,249.4675,246.07,246.1,,,0,267.76856,265.398,,,,252.84379803988446,,,251.05950000000007,260.3617136612704,241.7572863387297,0,0,0,0,3.397500000000008,5.81052380280332,0.584714926795561,255.27802380280332,240.25947619719668,0,0,0,0,2.3610417727766437,5.81052380280332,255.27802380280332,240.25947619719668,269.09473759155367,308.3522500000005,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-7.093560733403336,-7.948662849049438,,,,,,0.8797597814956866,270.7953285321887,266.2325923049332,261.6698560776776,252.54438362316645,243.4189111686553,238.85617494139976,234.2934387141442,0,0,0,0,,,11.46688216612581,29.67630914628736,41.747972522154846,1418462,,1279182.7753246755,1085128.2707091614,1685396.85,1912575.811764706,2708064.0939377807,3569714.854542228,0.7744939241412429,-0.4966644873998901,0,1863,-30816,-30816,-20.168289134216046,0,-38.45459069057747,0,0,,,,
2025-12-02,245.88,246.74,243.37,244.22,,,0,267.76856,265.398,,,,252.67430101104748,,,251.12150000000005,260.22182367555786,242.02117632444222,0,0,0,0,3.3700000000000045,5.636200674031654,0.5979205132860175,252.37620067403165,237.73379932596836,0,0,0,0,2.3078374719644805,5.636200674031654,252.37620067403165,237.73379932596836,268.1192576860025,307.96585000000044,0,0,0,0,0,1,251.8137,252.435,240.090125,239.47,-7.085791391885465,-7.776088557616644,,,,,,1.1402722936923735,269.92335091137926,265.36965462526905,260.8159583391588,251.7085657669383,242.60117319471783,238.0474769086076,233.49378062249735,0,0,0,0,,,10.977147589657223,31.83063320768452,42.24556314668014,1691953,,1227227.3006926407,1229061.6332437196,1640658.45,1910801.9294117647,2158908.6085831476,2632108.1695472477,0.9237692652918453,0.013195177882732926,0,9190,-15105,-15105,-10.928260228969776,0,-33.61523781885409,0,0,,,,
2025-12-03,244.43,246.23,242.61,245.36,,,0,267.76856,265.398,,,,252.45827951025836,,,250.8045000000001,260.2377379912651,241.37126200873516,0,0,0,0,3.619999999999976,5.492186340172248,0.6591182046249444,251.72218634017224,237.11781365982776,0,0,0,0,2.2384196039176096,5.492186340172248,251.72218634017224,237.11781365982776,267.22673777674754,307.5611500000004,0,0,0,0,1,0,251.8137,252.435,245.3413,244.72,-6.908014370560778,-7.602473720205471,,,,,,0.8587171535200208,269.1809080746578,264.6382753614196,260.0956426481813,251.01037722170483,241.92511179522836,237.3824790819901,232.83984636875186,0,0,0,0,,,10.460344888857373,31.320468275410057,42.79427427147096,1519219,,1220268.28995671,1399237.8245841782,1592929.45,1901243.9788235293,2063822.6090783526,2492769.599109086,0.8216730984822819,-0.269629165690922,0,27515,0,27515,-18.25444974835148,0,-29.98456340036673,0,0,,,,
2025-12-04,245.77,246.89,243.87,245.41,,,0,267.76856,265.398,,,,252.19340240238276,,,250.67250000000013,260.32749637492515,241.01750362507514,0,0,0,0,3.019999999999982,5.315601601588514,0.5681388912023589,252.2056016015885,238.55439839841148,0,0,0,0,2.166008557755802,5.315601601588514,252.2056016015885,238.55439839841148,266.37117943256135,307.15155000000044,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-6.686017965015111,-7.419182569167399,,,,,,0.7711973004107668,268.48645003959484,263.9573009765494,259.4281519135039,250.3698537874129,241.31155566132193,236.78240659827645,232.25325753523097,0,0,0,0,,,10.922727150072408,30.049441409843624,43.07198405197754,1281682,,1215544.6855411257,1449765.6818753425,1573358.4,1854374.3341176473,1969514.9915573867,2360921.8402576307,0.6920134450934575,-0.757335094777963,0,14862,-8666,14862,-24.29334912802983,0,-27.44692912947167,0,0,,-24.29334912802983,,
2025-12-05,244.69,245,238.65,239.71,,,0,267.76856,265.398,,,,247.83815937364116,,,250.3960000000001,260.9338373492792,239.85816265072097,0,0,0,0,6.759999999999991,5.418772915760762,1.2475149088344717,250.41877291576077,233.23122708423924,0,0,0,0,2.260553550440433,5.418772915760762,250.41877291576077,233.23122708423924,265.3256429842256,306.72445000000045,0,0,0,0,0,1,251.8137,252.435,240.090125,239.47,-6.890596075029009,-7.313465270339721,,,,,,1.6054044408652692,267.4298150166245,262.91335396403053,258.3968929114365,249.36397080624852,240.33104870106052,235.81458764846653,231.29812659587253,0,0,0,0,,,9.949422509726237,34.25263043735548,43.9227051611658,1772171,,1257457.5351515154,1513310.271342327,1589132.6,1854877.816470588,1975942.3196184742,2369058.9725702815,0.9589861572269518,0.48165177412757765,0,670,-60174,-60174,-30.738541124572706,0,-26.091034989948053,0,0,,,,
2025-12-08,238.77,239.79,236.7,237.85,,,0,267.76856,265.398,,,,245.72864798980962,,,249.7880000000001,261.6630993258958,237.91290067410438,0,0,0,0,3.0900000000000034,5.2524319932064225,0.5882989068676486,245.0424319932064,231.44756800679357,0,0,0,0,2.208295982008166,5.2524319932064225,245.0424319932064,231.44756800679357,264.2481667887658,306.2859000000004,0,0,0,0,0,1,246.29537499999998,246.89,,,-7.120728827033872,-7.274917981678551,,,,,,1.7768817973274698,266.2822598296974,261.7805608689187,257.27886190814,248.27546398658268,239.2720660650253,234.77036710424665,230.26866814346795,0,0,0,0,,,9.5313343392665,35.46512144647133,44.902167462571676,1358064,,1283802.3622510824,1503722.4192362842,1569704.8,1802680.2517647056,1973308.5233387854,2368487.7133442378,0.7259250136625691,-0.5568748023657245,0,5465,-8219,5465,-36.831839887893345,0,-25.904782295916153,0,0,,,,
2025-12-09,238.68,240.745,237.875,239.91,,,0,267.76856,265.398,,,,245.4760659905375,,,249.23050000000012,261.8386774654331,236.6223225345672,0,0,0,0,2.8950000000000102,5.084043993691679,0.5694285894441804,245.82904399369167,232.79095600630833,0,0,0,0,2.1191463439171683,5.084043993691679,245.82904399369167,232.79095600630833,263.29372887548084,305.8430000000005,0,0,0,0,1,0,246.29537499999998,246.89,240.090125,239.47,-7.0555538740230475,-7.231045160147451,,,,,,1.2314421072095036,265.33416945207995,260.849358298713,256.3645471453461,247.39492483861216,238.42530253187826,233.9404913785113,229.45568022514433,0,0,0,0,,,10.485394689256783,34.02263186934771,45.47223615661519,1066984,,1273871.06987013,1404330.4021488514,1549896.8,1745891.390588235,1953452.7676396251,2361139.820993536,0.5711399664333814,-1.1743853780661675,0,6563,-9768,179,-41.9345757789168,0,-26.7912753613359,0,0,,,,
2025-12-10,239.48,240.45,236.34,240.45,,,0,267.76856,265.398,,,,245.37170413407054,,,248.5030000000001,261.3719985624319,235.6340014375683,0,0,0,0,4.109999999999985,5.0144694227137006,0.8196280909368393,245.46446942271368,231.32553057728632,0,0,0,0,2.085452036894864,5.0144694227137006,245.46446942271368,231.32553057728632,262.39789637056003,305.38610000000045,0,0,0,0,1,0,246.29537499999998,246.89,240.090125,239.47,-6.881008781219435,-7.161037884361848,,,,,,0.9537181894538872,264.48094620463473,260.0138448169023,255.54674342916988,246.61254065370503,237.67833787824017,233.21123649050776,228.74413510277532,0,0,0,0,,,9.87152868698001,34.21731110464619,46.16849286550725,1745100,,1323790.8383549782,1415524.7499917487,1570227.1,1755061.425882353,1968576.486426726,2377960.782377261,0.9318538963874158,0.4541156350224829,0,20604,-2297,20604,-47.66547676301953,0,-28.851847724246177,0,0,,,,
2025-12-11,242.16,247.76,240.8301,247.62,,,0,267.76856,265.398,243.6423461612202,243.6423461612202,243.6423461612202,,,,248.09100000000012,260.51126553660725,235.67073446339302,1,0,0,0,7.310000000000002,5.178435892519865,1.4116231525737597,252.93843589251986,235.65166410748012,0,0,0,0,2.091283374735427,5.178435892519865,252.93843589251986,235.65166410748012,261.8183710226949,304.98255000000046,0,0,0,0,1,0,251.8137,252.435,245.3413,244.72,-6.093875061430623,-6.947605319775603,,,,,,0.5143671551180167,264.22087931921317,259.7695829888713,255.3182866585295,246.41569399784584,237.51310133716217,233.06180500682035,228.6105086764785,0,0,0,0,,,18.959202744947078,30.767171920779212,44.56687822381746,2426088,2426088,1477589.3641558439,1654778.4761438342,1628693.75,1824656.4635294117,2056381.0514904652,2501779.7220285493,1.3212110175199514,1.8300584913351754,0,28934,0,28934,-52.491317092982115,0,-32.89222621909194,0,0,,,,
2025-12-12,249.05,256.18,248.9,255.38,,,0,267.76856,265.398,247.25003572113303,,,,,,248.02450000000007,260.2725112263129,235.77648877368728,1,1,1,0,8.560000000000002,5.419976185911303,1.5793427325844869,261.5999761859113,243.4800238140887,0,0,0,0,2.1223181869806966,5.419976185911303,261.5999761859113,243.4800238140887,261.56588588455,304.59360000000044,0,0,0,0,1,0,261.9434,262.59,245.3413,244.72,-4.788697644941607,-6.515823784808804,,,,,,1.83707726320015,264.59426698416075,260.15647148354674,255.71867598293272,246.84308498170472,237.96749398047672,233.5296984798627,229.09190297924872,0,0,0,0,,,27.91692824552996,27.29632125111777,41.463816796294964,2238640,2238640,1677001.0883116883,1937498.9559659115,1631911.65,1843976.1952941176,2114880.399735318,2572021.989946827,1.2357118426230465,1.270724875869249,0,25130,0,3282,-56.57035566213697,0,-38.59748814823784,0,0,,,,
2025-12-15,254.21,257.37,253.07,256.19,,,0,267.76856,265.398,248.18003316962353,,,,,,247.9085000000001,259.795715443486,236.02128455651413,1,0,0,1,4.300000000000011,5.339977886917639,0.8052467802412704,262.70997788691767,247.73002211308236,0,0,0,0,2.084381859915547,5.339977886917639,262.70997788691767,247.73002211308236,261.355066830254,304.18585000000047,0,0,0,0,1,0,261.9434,262.59,245.3413,244.72,-3.6469353084337968,-5.942046089533802,,,,,,1.865696583006524,265.0751431331175,260.6512382487879,256.2273333644583,247.3795235957991,238.53171382713992,234.10780894281032,229.68390405848072,0,0,0,0,,,27.90297966642316,25.726301622553922,38.792026256178076,2327987,2327987,1890604.7471861471,2160646.3316632705,1656879.1,1857845.2611764702,2131546.387436497,2598034.679634899,1.2963369497017527,1.4211051292150219,0,7843,-19006,-19006,-60.02972774085295,0,-43.81939789730052,0,0,,,,
2025-12-16,256.19,256.74,249.268,251.98,,,0,267.76856,265.398,248.18003316962353,,,,,,247.5420000000001,258.4087006952351,236.67529930476508,0,0,0,1,7.472000000000008,5.4922651807092375,1.3604587095037388,262.23226518070925,243.77573481929076,0,0,0,0,2.1796432973685365,5.4922651807092375,262.23226518070925,243.77573481929076,260.9874171506362,303.7367500000004,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-3.04667210680023,-5.362971292987088,,,,,,0.9572975602562588,265.2966680330861,260.88408102512386,256.4714940171616,247.64632000123706,238.8211459853125,234.40855897735025,229.99597196938797,0,0,0,0,,,25.191490258688077,28.170948361344006,36.41998416118289,2062445,,2050983.525021645,2212080.1780084805,1651254.75,1858879.425882353,2149195.9750921694,2622200.188279577,1.2099804784610397,0.8165957666474354,0,4091,-35411,-18308,-62.25269072327005,0,-48.56431559670555,0,0,,,,
2025-12-17,252,254.78,250.26,250.9,,,0,267.76856,265.398,248.18003316962353,,,,,,247.15500000000011,256.90734433353447,237.40265566646573,0,0,0,1,4.52000000000001,5.422817667801435,0.8335150242719754,260.2028176678014,244.83718233219855,0,0,0,0,2.1613462207259606,5.422817667801435,260.2028176678014,244.83718233219855,260.5918321643367,303.30490000000043,0,0,0,0,0,1,251.8137,252.435,245.3413,244.72,-2.627814360713529,-4.8159399065323765,,,,,,0.711301838265828,265.46288038761884,261.0617373026855,256.6605942177522,247.85830804788552,239.05602187801884,234.65487879308552,230.2537357081522,0,0,0,0,,,23.691669857658244,26.493740596546132,34.21737364440164,1666578,,2116902.4007792207,2084654.6017842228,1643836.7,1819206.9035294116,2111665.342961645,2571346.2573518613,0.9878642520899726,0.031747177165121744,0,23547,-208,23547,-63.441496182463524,0,-52.6521849789419,0,0,,,,
